DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/22/2016,15:40,,,,,,PENNSYLVANIA AVENUE             ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585486,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:40,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585526,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,15:40,QUEENS,11367,40.7199104,-73.8090389,"(40.7199104, -73.8090389)",UNION TURNPIKE                  ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585075,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:40,BROOKLYN,11233,40.6683763,-73.9201153,"(40.6683763, -73.9201153)",PITKIN AVENUE                   ,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3585138,PASSENGER VEHICLE,,,,
12/22/2016,15:40,BROOKLYN,11212,40.65884,-73.9079552,"(40.65884, -73.9079552)",,,851       ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3585143,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:37,,,40.6965588,-73.9809032,"(40.6965588, -73.9809032)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3585237,PASSENGER VEHICLE,,,,
12/22/2016,15:35,BRONX,10452,40.8416191,-73.9124694,"(40.8416191, -73.9124694)",GRAND CONCOURSE                 ,ROCKWOOD STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3585365,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3585625,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:30,,,40.78909,-73.7804582,"(40.78909, -73.7804582)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3584984,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/22/2016,15:30,,,40.7170235,-73.9491173,"(40.7170235, -73.9491173)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585268,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:30,,,40.6056732,-74.0309361,"(40.6056732, -74.0309361)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585715,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:30,,,,,,DITMARS BOULEVARD               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585389,PASSENGER VEHICLE,,,,
12/22/2016,15:30,,,,,,34 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3586249,,,,,
12/22/2016,15:30,QUEENS,11421,40.6915655,-73.8656225,"(40.6915655, -73.8656225)",76 STREET                       ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3587037,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:30,QUEENS,11354,40.7647112,-73.8306857,"(40.7647112, -73.8306857)",LINDEN PLACE                    ,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3585200,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:30,BROOKLYN,11236,40.6374062,-73.9153999,"(40.6374062, -73.9153999)",,,672       EAST 80 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585178,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,15:30,BROOKLYN,11229,40.6043433,-73.9493983,"(40.6043433, -73.9493983)",AVENUE S                        ,EAST 23 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3586769,PASSENGER VEHICLE,,,,
12/22/2016,15:28,QUEENS,11357,40.7819873,-73.8256227,"(40.7819873, -73.8256227)",,,19-02     WHITESTONE EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3585208,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:25,,,,,,GRAND CENTRAL PARKWAY           ,MAIN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585067,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:20,,,,,,WEST MOSHOLU PARKWAY NORTH      ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3584995,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:20,QUEENS,11374,40.7289641,-73.8552282,"(40.7289641, -73.8552282)",99 STREET                       ,65 ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585031,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:15,BROOKLYN,11205,40.6931192,-73.968811,"(40.6931192, -73.968811)",CLINTON AVENUE                  ,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3585060,TAXI,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:15,,,40.7197624,-73.9447576,"(40.7197624, -73.9447576)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585295,TAXI,,,,
12/22/2016,15:15,,,,,,CASTLE HILL AVENUE              ,CROSS BX EXPWY SERVICE RD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586880,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,15:15,QUEENS,11101,40.7428752,-73.9339378,"(40.7428752, -73.9339378)",VANDAM STREET                   ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585541,PASSENGER VEHICLE,,,,
12/22/2016,15:15,BROOKLYN,11234,40.6132982,-73.9223747,"(40.6132982, -73.9223747)",EAST 54 STREET                  ,AVENUE S,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3592570,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,15:11,QUEENS,11429,40.713899,-73.7487976,"(40.713899, -73.7487976)",211 STREET                      ,99 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585066,PASSENGER VEHICLE,TAXI,,,
12/22/2016,15:10,,,,,,WEST 231 STREET                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585507,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:10,,,,,,SOUTH AVENUE                    ,BRABANT STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3585909,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,15:10,,,,,,CROPSEY AVENUE                  ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585084,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,15:10,BROOKLYN,11207,40.6731495,-73.8961904,"(40.6731495, -73.8961904)",PENNSYLVANIA AVENUE             ,GLENMORE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3585112,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:08,STATEN ISLAND,10306,40.5764205,-74.0940874,"(40.5764205, -74.0940874)",HUNTER AVENUE                   ,KISWICK STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585272,PASSENGER VEHICLE,,,,
12/22/2016,15:08,BROOKLYN,11201,40.6959932,-73.983213,"(40.6959932, -73.983213)",GOLD STREET                     ,TILLARY STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585713,PASSENGER VEHICLE,,,,
12/22/2016,15:05,MANHATTAN,10029,40.7916212,-73.9488479,"(40.7916212, -73.9488479)",PARK AVENUE                     ,EAST 104 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3587461,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,15:04,BRONX,10474,40.8144383,-73.8930727,"(40.8144383, -73.8930727)",BARRY STREET                    ,LONGWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585104,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,15:03,,,,,,BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3586674,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:02,,,,,,LAFAYETTE AVENUE                ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3587615,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,0:20,BROOKLYN,11217,40.6880197,-73.9836152,"(40.6880197, -73.9836152)",,,254       SCHERMERHORN STREET           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3592862,PASSENGER VEHICLE,,,,
12/22/2016,0:15,,,40.8338158,-73.8627384,"(40.8338158, -73.8627384)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3586543,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/22/2016,0:15,,,40.7266047,-73.9306435,"(40.7266047, -73.9306435)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3584587,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,0:14,,,,,,GRAND AVENUE                    ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3584988,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,0:10,,,40.7026757,-73.8617012,"(40.7026757, -73.8617012)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3584817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:05,MANHATTAN,10019,,,,,,159       WEST 53 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3584848,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:00,BROOKLYN,11236,40.6455282,-73.9118798,"(40.6455282, -73.9118798)",,,940       REMSEN AVENUE                 ,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3585179,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/22/2016,0:00,,,,,,CANAL STREET                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3584634,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:00,,,,,,BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3584714,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,0:00,QUEENS,11373,40.7371162,-73.8792139,"(40.7371162, -73.8792139)",,,84-06     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3585216,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,0:00,BROOKLYN,11219,40.6306327,-74.0092229,"(40.6306327, -74.0092229)",65 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3585189,SPORT UTILITY / STATION WAGON,VAN,,,
12/22/2016,0:00,BROOKLYN,11216,40.6802409,-73.9467485,"(40.6802409, -73.9467485)",NEW YORK AVENUE                 ,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585472,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:00,BROOKLYN,11205,40.6969367,-73.9584952,"(40.6969367, -73.9584952)",,,79        FRANKLIN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3585436,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,0:00,BRONX,10458,40.8605215,-73.8925647,"(40.8605215, -73.8925647)",EAST 189 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3585073,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:00,BRONX,10451,40.8148803,-73.9288555,"(40.8148803, -73.9288555)",GRAND CONCOURSE                 ,EAST 140 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585289,SPORT UTILITY / STATION WAGON,,,,
